Filter,Frequency (Hz),Joe Z-Score Closed,Joe Z-Score Open,Mohammed Z-Score Closed,Mohammed Z-Score Open,Absolute Delta Closed,Absolute Delta Open,P-Value Closed,P-Value Open,Higher Closed,Higher Open
Low-Pass Filter,21.5,-0.4841340747215484,-0.41689009582634123,0.1634244800060434,-0.7870626697218929,43.597688747205936,7.505847720605739,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,22.0,-0.574574311684145,-0.4290435462218976,0.10150432554641971,-0.7637026685087432,44.08590007754086,7.158892792561292,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,22.5,-0.5472296085479241,-0.414040748308511,0.031187559491179965,-0.7847778509361282,43.795596639811095,7.507343954101938,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,23.0,-0.4432621371046518,-0.41853638050482617,-0.05364653197640625,-0.676961275674518,42.98433354243846,6.358735432996435,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,23.5,-0.4482760211922517,-0.48092620190881274,-0.15457452030841598,-0.6439490217383487,42.85515425660681,5.471689514103699,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,24.0,-0.5495874388974812,-0.521588932731919,-0.27116204778580555,-0.7173544984767372,43.32636858554352,5.870057055142738,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,24.5,-0.5459277260556675,-0.5200436869626696,-0.4025505348301359,-0.7803868163993463,43.09203520408646,6.5320600725264795,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,25.0,-0.5577162158274833,-0.5370803413654082,-0.5490514296661675,-0.8829501862639504,42.933824807885536,7.437693602704123,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,25.5,-0.5743461828366017,-0.6319912850072448,-0.7171000468870763,-0.9205850859800316,42.772529457925856,6.9920766508526695,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,26.0,-0.6717962969995227,-0.7159204300708948,-0.9081601450998505,-0.8946209194807961,43.09931398968858,5.988543439240633,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,26.5,-0.7166172608513491,-0.7463404119117949,-1.1186927671309188,-0.9127384697901989,43.05304546484641,5.908010789947992,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,27.0,-0.6488319833499356,-0.7907547408359751,-1.3540783119916013,-0.9078679332701252,42.23552705628161,5.468196532679842,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,27.5,-0.7430032394264144,-0.8758222415355869,-1.6129780919349315,-0.9671937650179089,42.4322948128059,5.332095067158155,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,28.0,-0.8213709117765992,-0.9349938823377358,-1.8970323143255208,-1.039878379473662,42.48609991437113,5.560642344380398,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,28.5,-0.9842693659943398,-1.0310273591207177,-2.2064364924304916,-1.1565565502238786,43.04833927439201,5.918332818940499,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,29.0,-1.0606008541628247,-1.104692538600781,-2.5416756828426124,-1.2411394434662792,43.006889956314204,6.142111572256882,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,29.5,-1.1379520750570904,-1.1988295794940338,-2.9017544614141126,-1.2464108158633458,42.93225646817963,5.370345636468876,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,30.0,-1.2581973369607298,-1.2936366930397747,-3.2861570132272844,-1.2929159988601922,43.09725516643822,5.016892693285058,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
High-Pass Filter,0.0,1.6261068431724186,2.034843080280151,-7.419786941439589,3.0487520288577294,23.855540188337955,21.921197347221216,1.4047591532057964e-89,0.36283420469556515,Mohammed,Mohammed
High-Pass Filter,0.5,2.942407580759194,2.9574371221773985,-1.7371860320426145,3.9313834815298443,22.931238629315267,26.198570094548273,1.4047591532057964e-89,0.36283420469556515,Mohammed,Mohammed
High-Pass Filter,1.0,3.053503904112808,2.962442256821271,0.8315386924887096,3.390444629582413,25.07145244145373,19.157191809109513,1.4047591532057964e-89,0.36283420469556515,Mohammed,Mohammed
High-Pass Filter,1.5,2.709543666379056,2.493789518258567,0.8388999977893399,1.9416252707544095,26.89747947128813,4.03309765874733,1.4047591532057964e-89,0.36283420469556515,Mohammed,Mohammed
High-Pass Filter,2.0,2.3806276742660977,2.1213082068203124,0.42513049588439333,1.3280633424224366,28.1968228358041,1.023531360176591,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,2.5,1.9569302201575856,1.967899767134647,0.565862095709121,1.330132571358654,30.585962404013966,0.1919083620456572,1.4047591532057964e-89,0.36283420469556515,Mohammed,Mohammed
High-Pass Filter,3.0,1.7208461131633062,1.7371529622004402,0.457466298375588,1.0968360465792382,31.718833319896547,1.0402840408710805,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,3.5,1.647102635632747,1.448380323671525,0.2202335092927177,0.9114960286953798,31.856754658077545,1.2020657721047208,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,4.0,1.2334937755317628,1.3317135794393835,0.20027758814451022,0.7959916448748515,34.021946261693934,1.7933329753613574,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,4.5,1.007607625350107,1.20919025382881,0.20350648002071203,0.6500497803715015,35.2194331683696,2.733242958880913,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,5.0,0.8812405337488578,0.9639237233661683,0.22740208853955915,0.5659587486736347,35.91279563169141,1.9214276040244203,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,5.5,0.715002215558689,0.7938855407223285,0.31474591206036157,0.48657806793336045,36.88429121933718,1.63152652387843,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,6.0,0.5403139895734911,0.6483038767809848,0.28604321836421076,0.4720298157208562,37.77723532880934,0.6918486313408239,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,6.5,0.39584735713707564,0.542293264024505,0.1779747775907777,0.33041875857194275,38.42615401958643,1.7036404436875614,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
High-Pass Filter,7.0,0.23793002750462575,0.3840953583907387,0.14994132989648662,0.3018437504068532,39.2311559769043,0.8477883377546158,1.4047591532057964e-89,0.36283420469556515,Mohammed,Joe
